rep_sitc,rep,country,sitc,sitc_desc,BI2000,BIS2000,BI2005,BIS2005,BI2010,BIS2010,BI2015,BIS2015,BI2020,BIS2020,BI2021,BIS2021,BI2022,BIS2022,BI2023,BIS2023
036665,036,Australia,665,Glassware,.14583786,-.74544764,.2078568,-.65582544,.15560111,-.73070097,.097588807,-.82217604,.061584529,-.88397622,.052047424,-.90105498,.056767788,-.89256334,,
036666,036,Australia,666,Pottery,.10261995,-.81386161,.1087855,-.80377537,.05695612,-.89222616,.049518917,-.905635,.068515204,-.87175626,.059631258,-.88744903,.061784212,-.88362193,,
036667,036,Australia,667,"Pearl, precious and semi-precious stones, unworked or worked",.72447026,-.15977645,.464802,-.36537224,.36602315,-.46410403,.58451414,-.26221657,.4874604,-.34457362,.18051654,-.69417363,.11088332,-.80036908,,
036671,036,Australia,671,"Pig and sponge iron, spiegeleisen, etc, and ferro-alloys",.334084,-.49915597,.020642903,-.95954919,.028638359,-.94431794,.010696137,-.97883409,.0017637014,-.9964788,.0022122615,-.99558526,.0018030429,-.99640042,,
036672,036,Australia,672,"Ingots and other primary forms, of iron or steel",.91010535,-.047062669,.34247085,-.48979026,.97078723,-.014822896,.50645357,-.3276214,.16040711,-.72353303,.063843027,-.87997663,.1235734,-.78003502,,
036673,036,Australia,673,"Iron and steel bars, rods, shapes and sections",.1886615,-.6825648,.076823905,-.85731387,.082381241,-.84777778,.077897273,-.8554644,.048748001,-.90703583,.030935381,-.93998581,.036542214,-.92949212,,
036674,036,Australia,674,"Universals, plates, and sheets, of iron or steel",.47162294,-.35904378,.071017258,-.86738354,.037122652,-.9284122,.028963484,-.94370359,.21416198,-.64722669,.10836876,-.80445361,.12092417,-.78424203,,
036676,036,Australia,676,"Rails and railway track construction materials, of iron or steel",1.371223,.15655339,1.4273527,.1760571,.56887645,-.27479765,.59379297,-.25486812,.5051682,-.32875514,.51437116,-.3206802,.27648279,-.5668053,,
036677,036,Australia,677,"Iron or steel wire (excluding wire rod), not insulated",.48597124,-.34592107,.36270103,-.46767336,.14826225,-.7417624,.1355193,-.76130867,.10360978,-.81223476,.071287796,-.86691195,.039205559,-.92454708,,
036678,036,Australia,678,"Tube, pipes and fittings, of iron or steel",.24368687,-.60812181,.22295707,-.63538039,.11532834,-.79319394,.096834488,-.82342917,.063625768,-.8803606,.057318799,-.89157706,.050545827,-.90377223,,
036679,036,Australia,679,"Iron, steel casting, forging and stamping, in the rough state, nes",.89627302,-.054700449,.71451503,-.16651063,.94007945,-.030885616,.21548401,-.64543504,.19865578,-.66853571,.12510185,-.77761686,.14744835,-.74299783,,
036681,036,Australia,681,"Silver, platinum and other metals of the platinum group",.45957941,-.37025777,.55437696,-.28668916,.24637802,-.6046496,.32170269,-.51319963,.096086226,-.82467395,.090483338,-.83404911,.051096268,-.90277529,,
036682,036,Australia,682,Copper,3.0790896,.50969452,2.6654415,.45436314,1.9682704,.32620695,2.7964134,.473187,1.8587196,.30038607,1.5381055,.21201068,1.5258679,.20819296,,
036683,036,Australia,683,Nickel,11.848685,.84434205,2.9013844,.48736146,2.5374787,.43462557,.59988177,-.25009239,.9888258,-.0056184921,.15657666,-.72924119,.15398633,-.73312277,,
036684,036,Australia,684,Aluminium,5.0162516,.66756707,4.1401401,.61090553,2.7981448,.47342715,2.2218277,.37923434,1.5231472,.20733915,1.3227735,.13896038,1.1369843,.064101711,,
036685,036,Australia,685,Lead,15.072975,.87556756,19.364065,.90178776,9.1398602,.80275863,14.840939,.87374485,8.7851429,.79560852,7.0810099,.7525062,6.0069613,.71456957,,
036686,036,Australia,686,Zinc,9.0119829,.80023938,5.5096889,.69276565,5.4812288,.69141656,7.4347801,.76288652,5.5783114,.69597059,4.6434283,.6456055,3.9501264,.59596992,,
036687,036,Australia,687,Tin,.85870451,-.076018266,.25964433,-.58774978,.019000826,-.96270692,.028545985,-.94449252,.038207367,-.92639744,.029370649,-.94293475,.042529278,-.91841137,,
036689,036,Australia,689,"Miscellaneous non-ferrous base metals, employed in metallurgy",2.1569753,.3664822,1.653167,.2461839,1.7782372,.28011906,1.8351433,.2945683,1.3573182,.15157825,.83419591,-.090396062,1.4199711,.17354386,,
036691,036,Australia,691,"Structures and parts, nes, of iron, steel or aluminium",.28428206,-.55729032,.20123097,-.66495872,.11181954,-.7988531,.1734091,-.70443541,.084674269,-.84387153,.068100266,-.87248337,.065602347,-.87687272,,
036692,036,Australia,692,Metal containers for storage and transport,.50390399,-.32987213,.25364509,-.59534782,.2594122,-.58804244,.30441448,-.53325498,.11860987,-.78793347,.13087703,-.76853889,.12491381,-.77791399,,
036693,036,Australia,693,Wire products (excluding insulated electrical wire); fencing grills,.22793934,-.62874496,.17899461,-.69636059,.18359502,-.68976718,.1838616,-.68938667,.090785727,-.83354068,.1040692,-.81148064,.080335498,-.85127676,,
036694,036,Australia,694,"Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",.17745563,-.69857782,.27917245,-.56351084,.1178074,-.789217,.16953947,-.71007484,.15634345,-.72958994,.1426226,-.75035924,.14971344,-.73956388,,
036695,036,Australia,695,Tools for use in the hand or in machines,.26028901,-.58693761,.27754626,-.56550103,.22697943,-.63001919,.17784803,-.69801193,.12740126,-.77399129,.1203334,-.78518289,.11860609,-.78793949,,
036696,036,Australia,696,Cutlery,.26655525,-.57908624,.27755329,-.56549245,.17398392,-.70360082,.1052145,-.80960345,.10266399,-.81378919,.089188665,-.83622915,.084947117,-.84340781,,
036697,036,Australia,697,"Household equipment of base metal, nes",.26828426,-.57693356,.15833859,-.72661084,.080111288,-.85166103,.07141681,-.86668718,.050647929,-.90358722,.045468457,-.91301805,.043620288,-.9164058,,
036699,036,Australia,699,"Manufactures of base metal, nes",.24567477,-.60555553,.27374119,-.57017767,.15841806,-.7264924,.14727138,-.7432667,.13881274,-.75621498,.10804242,-.80498505,.093712606,-.82863396,,
036711,036,Australia,711,"Steam boilers and auxiliary plant; and parts thereof, nes",.091601036,-.8321712,.25765717,-.59025848,.027221223,-.94700027,.12992355,-.77003127,.038790274,-.92531645,.029480999,-.94272649,.048123304,-.90817243,,
036712,036,Australia,712,"Steam engines, turbines",.56473517,-.27817157,.18641892,-.68574518,.041269697,-.92073196,.10077707,-.81689829,.050772853,-.90336096,.18318814,-.69034827,.022881517,-.95526069,,
036713,036,Australia,713,"Internal combustion piston engines, and parts thereof, nes",.57105243,-.27303198,.45176032,-.37763786,.15765762,-.7276265,.15918869,-.72534466,.11682561,-.7907899,.072620764,-.8645919,.088047557,-.83815497,,
036714,036,Australia,714,"Engines and motors, non-electric; parts, nes; group 714, item 71888",.067154258,-.8741433,.23238432,-.62287039,.068938129,-.87101567,.12286863,-.78115225,.14151958,-.75205052,.10599664,-.80832374,.07348901,-.86308384,,
036716,036,Australia,716,"Rotating electric plant and parts thereof, nes",.24983346,-.60021317,.20501649,-.65972835,.087907203,-.83839208,.067592144,-.87337458,.051863022,-.90138829,.050072394,-.9046306,.043031316,-.91748798,,
036718,036,Australia,718,"Other power generating machinery and parts thereof, nes",.26405254,-.58221269,.33740243,-.49543619,.2450373,-.6063776,.46933895,-.36115631,.18364745,-.68969232,.136622,-.75959992,.13833539,-.75695145,,
036721,036,Australia,721,"Agricultural machinery (excluding tractors) and parts thereof, nes",.56122845,-.28104249,.3783595,-.45100027,.15044683,-.73845494,.17477731,-.70245034,.11760116,-.78954715,.091839187,-.83177161,.076697186,-.8575325,,
036722,036,Australia,722,Tractors (other than those falling in heading 74411 and 7832),.058450997,-.88955373,.1235204,-.780119,.069821402,-.86947089,.03996148,-.92314816,.031511851,-.9389016,.029539488,-.94261611,.023203218,-.95464593,,
036723,036,Australia,723,"Civil engineering, contractors' plant and equipment and parts, nes",.63628739,-.22227918,.42951566,-.39907527,.56243336,-.2800546,.63545245,-.22290318,.39533988,-.43334255,.21527007,-.64572471,.23637919,-.61762673,,
036724,036,Australia,724,"Textile and leather machinery, and parts thereof, nes",.1313159,-.76785284,.14473774,-.74712509,.05294406,-.89943612,.062688567,-.88201892,.05643345,-.89316231,.042245783,-.91893315,.04255081,-.91837174,,
036725,036,Australia,725,"Paper and paper manufacture machinery, and parts thereof, nes",.090331621,-.83430433,.1818305,-.69229007,.048037563,-.90832853,.076792702,-.85736769,.040762905,-.92166728,.071566172,-.86642694,.045483224,-.91299099,,
036726,036,Australia,726,"Printing, bookbinding machinery, and parts thereof, nes",.38342139,-.44569111,.32983592,-.50394493,.14520893,-.74640626,.26810843,-.57715219,.11038032,-.80118465,.10784145,-.80531251,.37183639,-.45789981,,
036727,036,Australia,727,"Food-processing machines (non-domestic) and parts thereof, nes",.48932391,-.34289122,.57061833,-.27338383,.21756375,-.64262444,.2863003,-.55484688,.23538221,-.61893219,.23177394,-.62367457,.19219646,-.67757589,,
036728,036,Australia,728,"Other machinery, equipment, for specialized industries; parts nes",.41712457,-.41130853,.48370162,-.34797993,.23987842,-.61306137,.24052104,-.61222577,.13369668,-.76414031,.12284473,-.78119016,.10505228,-.80986911,,
036736,036,Australia,736,"Metalworking machine-tools, parts and accessories thereof, nes",.27309453,-.57097524,.18313411,-.69042546,.086700596,-.84043336,.094743513,-.82691193,.060435001,-.88601846,.073442094,-.86316526,.096731178,-.82360095,,
036737,036,Australia,737,"Metalworking machinery (other than machine-tools), and parts, nes",.29007792,-.55029392,.24086933,-.61177325,.080292672,-.85135013,.10076147,-.81692404,.086812787,-.84024334,.071272783,-.86693811,.065315433,-.87737823,,
036741,036,Australia,741,"Heating and cooling equipment and parts thereof, nes",.28329471,-.55848849,.29699919,-.54202104,.16379265,-.71851915,.14182709,-.75157869,.084750108,-.84374261,.083103061,-.84654635,.070444226,-.86838317,,
036742,036,Australia,742,"Pumps for liquids; liquid elevators; and parts thereof, nes",.39539152,-.4332895,.45300218,-.37646043,.26394546,-.58234674,.26600033,-.57977843,.20294434,-.66258734,.19379547,-.67532885,.1511258,-.73742956,,
036743,036,Australia,743,"Pumps, compressors; centrifuges; filtering apparatus; etc, parts",.28550655,-.55580693,.2890898,-.55148232,.1366332,-.75958258,.12040899,-.78506243,.095697954,-.82532054,.084534526,-.84410912,.079564385,-.85259908,,
036744,036,Australia,744,"Mechanical handling equipment, and parts thereof, nes",.31299895,-.52323049,.28861421,-.55205488,.19693276,-.67093766,.29751927,-.54140294,.16452307,-.71744132,.12107788,-.78399736,.15816572,-.72686857,,
036745,036,Australia,745,"Other non-electric machinery, tools and mechanical apparatus, nes",.26252022,-.58413303,.30756906,-.52955592,.12028046,-.78526723,.16296294,-.71974528,.11290938,-.79709154,.098729275,-.82028461,.12386592,-.77957171,,
036749,036,Australia,749,"Non-electric parts and accessories of machinery, nes",.23276561,-.6223684,.22786842,-.62883902,.12887798,-.77167064,.1646347,-.71727669,.10917293,-.80314535,.094236791,-.82775795,.086827867,-.84021783,,
036751,036,Australia,751,Office machines,.13547775,-.7613731,.41584283,-.41258618,.1485659,-.74130189,.38627139,-.44271895,.10015353,-.81792808,.092585705,-.83052003,.071319021,-.86685753,,
036752,036,Australia,752,Automatic data processing machines and units thereof,.093809739,-.82847154,.21422702,-.64713842,.099169865,-.81955498,.1515608,-.73677325,.14083526,-.75310153,.12447543,-.77860713,.12718903,-.77432531,,
036759,036,Australia,759,"Parts, nes of and accessories for machines of headings 751 or 752",.45195326,-.37745482,.2082378,-.6553033,.27335817,-.57064998,.37276366,-.45691502,.09610942,-.82463533,.094586395,-.82717419,.089050986,-.83646131,,
036761,036,Australia,761,Television receivers,.01576378,-.96896172,.038227916,-.9263593,.028563663,-.94445914,.037940759,-.92689222,.011419521,-.97741884,.019216979,-.9622907,.012634968,-.97504538,,
036762,036,Australia,762,Radio-broadcast receivers,.026992299,-.94743425,.079277992,-.8530907,.09169504,-.83201343,.086428665,-.84089398,.054112777,-.89733016,.05375642,-.89797181,.067655832,-.87326282,,
036763,036,Australia,763,"Gramophones, dictating machines and other sound recorders",.090627596,-.83380651,.10931353,-.80291682,.079036735,-.85350502,.21852706,-.64132589,.18799648,-.68350667,.13019899,-.76959991,.10819789,-.80473185,,
036764,036,Australia,764,"Telecommunication equipment, nes; parts and accessories, nes",.38675615,-.44221461,.18387523,-.68936723,.15260383,-.7352016,.16743149,-.7131626,.24625884,-.60480309,.22615749,-.63111186,.078963816,-.8536303,,
036771,036,Australia,771,"Electric power machinery, and parts thereof, nes",.11938435,-.78669643,.1522835,-.73568398,.074047454,-.86211514,.083747528,-.84544826,.098001689,-.82149082,.0912055,-.83283532,.073756084,-.86262041,,
036772,036,Australia,772,Electrical apparatus for making and breaking electrical circuits,.28537777,-.5559628,.21154833,-.6507802,.12103682,-.78406274,.11288605,-.79712921,.098673247,-.82037747,.097004354,-.82314682,.083984263,-.84504521,,
036773,036,Australia,773,Equipment for distribution of electricity,.18321718,-.69030678,.21398614,-.64746529,.081279293,-.84966087,.086324319,-.84107083,.073553592,-.86297172,.057903171,-.8905322,.050806399,-.90330017,,
036774,036,Australia,774,Electro-medical and radiological equipment,.32352453,-.51111668,.21104106,-.65147167,.12897635,-.77151632,.16354248,-.7188887,.092051685,-.83141518,.083706826,-.84551758,.097051427,-.82306862,,
036775,036,Australia,775,"Household type equipment, nes",.16904455,-.7107988,.16284408,-.71992105,.078189112,-.85496217,.068832316,-.87120092,.054949403,-.89582551,.050804719,-.90330321,.057675526,-.89093912,,
036776,036,Australia,776,"Thermionic, microcircuits, transistors, valves, etc",.050050452,-.90467036,.087555781,-.83898616,.025976965,-.9493615,.026172709,-.94898969,.023548054,-.95398742,.021152953,-.95857048,.051262464,-.90247446,,
036778,036,Australia,778,"Electrical machinery and apparatus, nes",.21248402,-.64950627,.18324973,-.69026029,.14460406,-.74732912,.11987701,-.78591043,.1053955,-.80930716,.081950121,-.84851408,.094380811,-.82751745,,
036781,036,Australia,781,Passenger motor vehicles (excluding buses),.34468991,-.48733175,.39552659,-.43315077,.11482254,-.79400748,.12854803,-.77218866,.012757598,-.97480619,.011748549,-.97677577,.010151087,-.97990185,,
036782,036,Australia,782,Lorries and special purposes motor vehicles,.08607024,-.84150153,.16402702,-.71817315,.11361749,-.7959488,.099626392,-.81879956,.065593101,-.87688905,.053234618,-.89891213,.044495761,-.91479951,,
036783,036,Australia,783,"Road motor vehicles, nes",.061071895,-.88488644,.10062642,-.81714702,.033973843,-.93428493,.055631522,-.89460051,.027947763,-.94562417,.025174079,-.95088816,.040614206,-.92194188,,
036784,036,Australia,784,"Motor vehicle parts and accessories, nes",.28312406,-.55869573,.18942825,-.68148017,.10109584,-.81637233,.10694611,-.80677271,.095219657,-.82611769,.092458643,-.83073294,.07944794,-.85279894,,
036785,036,Australia,785,"Cycles, scooters, motorized or not; invalid carriages",.12485854,-.77800137,.23333307,-.62162197,.15616968,-.72984987,.12480148,-.77809155,.048466083,-.90754861,.045900531,-.91222775,.044720124,-.9143883,,
036786,036,Australia,786,"Trailers, and other vehicles, not motorized, nes",.1025841,-.81392056,.1708618,-.70814353,.14066285,-.75336647,.11411238,-.79515105,.10093285,-.81664121,.1023415,-.81431979,.12866786,-.77200049,,
036791,036,Australia,791,Railway vehicles and associated equipment,.19083276,-.67949694,.2352241,-.61913937,.13652723,-.75974667,.19606447,-.67215067,.055092402,-.89556855,.057069689,-.89202285,.07539995,-.85977322,,
036792,036,Australia,792,"Aircraft and associated equipment, and parts thereof, nes",.31914854,-.51612949,.44857585,-.3806664,.18524888,-.68740934,.40222469,-.42630494,.41330025,-.41512746,.31327489,-.52291042,.21707813,-.64327985,,
036793,036,Australia,793,"Ships, boats and floating structures",.88068026,-.063444987,.42310074,-.40538189,.11516091,-.79346317,.25575423,-.59266835,.21748801,-.64272666,.19634762,-.6717549,.26515481,-.58083421,,
036812,036,Australia,812,"Sanitary, plumbing, heating, lighting fixtures and fittings, nes",.13579419,-.76088238,.16795731,-.71239138,.11318202,-.79665136,.085483387,-.84249711,.017829292,-.96496606,.019712159,-.9613378,.026691345,-.94800514,,
036821,036,Australia,821,Furniture and parts thereof,.1167435,-.79092157,.11297019,-.79699332,.053035773,-.89927071,.050222646,-.90435809,.040160701,-.9227798,.036305621,-.92993259,.05308532,-.89918137,,
036831,036,Australia,831,"Travel goods, handbags etc, of leather, plastics, textile, others",.053271774,-.89884514,.070674978,-.86798054,.062280208,-.8827424,.052379847,-.90045446,.086708918,-.84041923,.076648854,-.85761589,.057599947,-.89107424,,
036842,036,Australia,842,"Men's and boys' outerwear, textile fabrics not knitted or crocheted",.044246573,-.91525644,.04723566,-.9097898,.032768376,-.93654263,.025727609,-.94983542,.033698875,-.93479943,.035755206,-.93095821,.034353971,-.93357408,,
036843,036,Australia,843,"Womens, girls, infants outerwear, textile, not knitted or crocheted",.078812957,-.85388947,.052121256,-.90092158,.035276074,-.93185186,.038057495,-.92667556,.04496469,-.91394025,.050166778,-.90445942,.054199498,-.89717412,,
